candidate_index,candidate_flat,image_path,original_brisque,enhanced_brisque
5,"{""clahe.clipLimit"": 0.5, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.5, ""unsharp.weight_blur"": -0.2, ""detail_weight"": 0.2, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0142_JPG.rf.8451ab95a7e0ad48de3c9d42abd06cba.jpg,49.701163704998834,57.89718773639126
6,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.5, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.0, ""inpaint.dilation_kernel"": 3}",data\test\images\DSC_0281_JPG.rf.6a56017fecafef036b18f774525c6197.jpg,38.18130548394285,35.56961974014732
6,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.5, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.0, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0043_JPG.rf.6f355d5f08ba937bb5925d2d118830c9.jpg,72.17507885685629,68.6591933185143
6,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.5, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.0, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0059_JPG.rf.9b9367d68aca06f0950991c3d9bb8010.jpg,25.19091890998922,29.336719545320847
6,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.5, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.0, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0223_JPG.rf.375636013ae935ea51190e93998658b4.jpg,40.89389022680254,39.08223904423059
6,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.5, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.0, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0236_JPG.rf.44e73ee8581f29dabb2c2b5852888a0f.jpg,40.36105927654418,45.88754743022602
6,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.5, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.0, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0149_JPG.rf.89c78ab0d5eaf4b5babaf869d5aac7b4.jpg,43.24064756345135,54.62114877066662
6,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.5, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.0, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0169_JPG.rf.a0cb151e5e043e264ca7a80d8ab90c29.jpg,53.27840239740246,53.441715400177344
6,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.5, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.0, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0235_JPG.rf.0e91b0959b7401287795454abd898e2b.jpg,40.55954835478926,44.48037662449653
6,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.5, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.0, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0288_JPG.rf.ef503b9935fd9f4fb7a457564fe1e779.jpg,40.28129606707964,44.3663415660337
6,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.5, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.0, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0291_JPG.rf.abe6fb2abedd1cf64a0d49da05c4499a.jpg,37.21175442357887,34.22083656205061
6,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.5, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.0, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0199_JPG.rf.a1a35e58dc1ca71ced33159b8f3c70f1.jpg,45.93608869142983,56.010316567863555
6,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.5, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.0, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0142_JPG.rf.8451ab95a7e0ad48de3c9d42abd06cba.jpg,49.70116370499247,68.39666897510389
7,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [8, 8], ""unsharp.weight_main"": 1.0, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 3}",data\test\images\DSC_0281_JPG.rf.6a56017fecafef036b18f774525c6197.jpg,38.181305483951945,60.67115365099457
7,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [8, 8], ""unsharp.weight_main"": 1.0, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0043_JPG.rf.6f355d5f08ba937bb5925d2d118830c9.jpg,72.1750788568481,57.80226853707583
7,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [8, 8], ""unsharp.weight_main"": 1.0, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0059_JPG.rf.9b9367d68aca06f0950991c3d9bb8010.jpg,25.190918909996725,54.18021150635852
7,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [8, 8], ""unsharp.weight_main"": 1.0, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0223_JPG.rf.375636013ae935ea51190e93998658b4.jpg,40.893890226795264,13.969723966706368
7,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [8, 8], ""unsharp.weight_main"": 1.0, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0236_JPG.rf.44e73ee8581f29dabb2c2b5852888a0f.jpg,40.36105927655737,62.67759110196309
7,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [8, 8], ""unsharp.weight_main"": 1.0, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0149_JPG.rf.89c78ab0d5eaf4b5babaf869d5aac7b4.jpg,43.24064756343225,25.356618139701112
7,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [8, 8], ""unsharp.weight_main"": 1.0, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0169_JPG.rf.a0cb151e5e043e264ca7a80d8ab90c29.jpg,53.27840239741337,44.55591730314924
7,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [8, 8], ""unsharp.weight_main"": 1.0, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0235_JPG.rf.0e91b0959b7401287795454abd898e2b.jpg,40.55954835478062,63.5398495933575
7,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [8, 8], ""unsharp.weight_main"": 1.0, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0288_JPG.rf.ef503b9935fd9f4fb7a457564fe1e779.jpg,40.28129606708464,31.464328281340585
7,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [8, 8], ""unsharp.weight_main"": 1.0, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0291_JPG.rf.abe6fb2abedd1cf64a0d49da05c4499a.jpg,37.21175442357682,57.54385633852573
7,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [8, 8], ""unsharp.weight_main"": 1.0, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0199_JPG.rf.a1a35e58dc1ca71ced33159b8f3c70f1.jpg,45.9360886914271,27.938832295757237
7,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [8, 8], ""unsharp.weight_main"": 1.0, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0142_JPG.rf.8451ab95a7e0ad48de3c9d42abd06cba.jpg,49.70116370499247,43.82173707422655
8,"{""clahe.clipLimit"": 0.5, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.2, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 3}",data\test\images\DSC_0281_JPG.rf.6a56017fecafef036b18f774525c6197.jpg,38.181305483951945,53.98203361371699
8,"{""clahe.clipLimit"": 0.5, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.2, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0043_JPG.rf.6f355d5f08ba937bb5925d2d118830c9.jpg,72.1750788568522,48.90618248284201
8,"{""clahe.clipLimit"": 0.5, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.2, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0059_JPG.rf.9b9367d68aca06f0950991c3d9bb8010.jpg,25.190918910009458,43.14317344781668
8,"{""clahe.clipLimit"": 0.5, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.2, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0223_JPG.rf.375636013ae935ea51190e93998658b4.jpg,40.893890226802085,41.39608622659463
8,"{""clahe.clipLimit"": 0.5, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.2, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0236_JPG.rf.44e73ee8581f29dabb2c2b5852888a0f.jpg,40.361059276556006,55.16855283415609
8,"{""clahe.clipLimit"": 0.5, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.2, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0149_JPG.rf.89c78ab0d5eaf4b5babaf869d5aac7b4.jpg,43.240647563454075,45.08107660078505
8,"{""clahe.clipLimit"": 0.5, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.2, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0169_JPG.rf.a0cb151e5e043e264ca7a80d8ab90c29.jpg,53.278402397399276,47.79246094204129
8,"{""clahe.clipLimit"": 0.5, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.2, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0235_JPG.rf.0e91b0959b7401287795454abd898e2b.jpg,40.5595483547788,55.333442666777074
8,"{""clahe.clipLimit"": 0.5, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.2, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0288_JPG.rf.ef503b9935fd9f4fb7a457564fe1e779.jpg,40.28129606708782,43.04884239325904
8,"{""clahe.clipLimit"": 0.5, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.2, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0291_JPG.rf.abe6fb2abedd1cf64a0d49da05c4499a.jpg,37.21175442358228,51.94217701483373
8,"{""clahe.clipLimit"": 0.5, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.2, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0199_JPG.rf.a1a35e58dc1ca71ced33159b8f3c70f1.jpg,45.93608869141937,45.21861661886825
8,"{""clahe.clipLimit"": 0.5, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.2, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 3}",data\train\images\DSC_0142_JPG.rf.8451ab95a7e0ad48de3c9d42abd06cba.jpg,49.701163704997015,48.867587239694984
9,"{""clahe.clipLimit"": 1.0, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.2, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 7}",data\test\images\DSC_0281_JPG.rf.6a56017fecafef036b18f774525c6197.jpg,38.181305483954674,56.959931288189836
9,"{""clahe.clipLimit"": 1.0, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.2, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 7}",data\train\images\DSC_0043_JPG.rf.6f355d5f08ba937bb5925d2d118830c9.jpg,72.17507885684856,50.563153083228116
9,"{""clahe.clipLimit"": 1.0, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.2, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 7}",data\train\images\DSC_0059_JPG.rf.9b9367d68aca06f0950991c3d9bb8010.jpg,25.190918910001272,47.97396840654821
9,"{""clahe.clipLimit"": 1.0, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.2, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 7}",data\train\images\DSC_0223_JPG.rf.375636013ae935ea51190e93998658b4.jpg,40.8938902267989,32.12483997955016
9,"{""clahe.clipLimit"": 1.0, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.2, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 7}",data\train\images\DSC_0236_JPG.rf.44e73ee8581f29dabb2c2b5852888a0f.jpg,40.361059276559814,58.67234446080121
9,"{""clahe.clipLimit"": 1.0, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.2, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 7}",data\train\images\DSC_0149_JPG.rf.89c78ab0d5eaf4b5babaf869d5aac7b4.jpg,43.240647563454985,38.929136055171256
9,"{""clahe.clipLimit"": 1.0, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.2, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 7}",data\train\images\DSC_0169_JPG.rf.a0cb151e5e043e264ca7a80d8ab90c29.jpg,53.27840239741883,45.23106307682846
9,"{""clahe.clipLimit"": 1.0, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.2, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 7}",data\train\images\DSC_0235_JPG.rf.0e91b0959b7401287795454abd898e2b.jpg,40.559548354786074,58.91872594892513
9,"{""clahe.clipLimit"": 1.0, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.2, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 7}",data\train\images\DSC_0288_JPG.rf.ef503b9935fd9f4fb7a457564fe1e779.jpg,40.28129606709419,38.69439813093149
9,"{""clahe.clipLimit"": 1.0, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.2, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 7}",data\train\images\DSC_0291_JPG.rf.abe6fb2abedd1cf64a0d49da05c4499a.jpg,37.211754423582505,54.236885471460226
9,"{""clahe.clipLimit"": 1.0, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.2, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 7}",data\train\images\DSC_0199_JPG.rf.a1a35e58dc1ca71ced33159b8f3c70f1.jpg,45.93608869142392,40.65212007650845
9,"{""clahe.clipLimit"": 1.0, ""clahe.tileGridSize"": [16, 16], ""unsharp.weight_main"": 1.2, ""unsharp.weight_blur"": -0.6, ""detail_weight"": 0.4, ""inpaint.dilation_kernel"": 7}",data\train\images\DSC_0142_JPG.rf.8451ab95a7e0ad48de3c9d42abd06cba.jpg,49.70116370499201,47.09248707979597
10,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [8, 8], ""unsharp.weight_main"": 1.5, ""unsharp.weight_blur"": -0.2, ""detail_weight"": 0.2, ""inpaint.dilation_kernel"": 7}",data\test\images\DSC_0281_JPG.rf.6a56017fecafef036b18f774525c6197.jpg,38.18130548395558,54.548029303676884
10,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [8, 8], ""unsharp.weight_main"": 1.5, ""unsharp.weight_blur"": -0.2, ""detail_weight"": 0.2, ""inpaint.dilation_kernel"": 7}",data\train\images\DSC_0043_JPG.rf.6f355d5f08ba937bb5925d2d118830c9.jpg,72.17507885686061,58.489254962638455
10,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [8, 8], ""unsharp.weight_main"": 1.5, ""unsharp.weight_blur"": -0.2, ""detail_weight"": 0.2, ""inpaint.dilation_kernel"": 7}",data\train\images\DSC_0059_JPG.rf.9b9367d68aca06f0950991c3d9bb8010.jpg,25.190918909993997,50.80013404466328
10,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [8, 8], ""unsharp.weight_main"": 1.5, ""unsharp.weight_blur"": -0.2, ""detail_weight"": 0.2, ""inpaint.dilation_kernel"": 7}",data\train\images\DSC_0223_JPG.rf.375636013ae935ea51190e93998658b4.jpg,40.893890226802085,33.15016580942867
10,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [8, 8], ""unsharp.weight_main"": 1.5, ""unsharp.weight_blur"": -0.2, ""detail_weight"": 0.2, ""inpaint.dilation_kernel"": 7}",data\train\images\DSC_0236_JPG.rf.44e73ee8581f29dabb2c2b5852888a0f.jpg,40.36105927656101,54.8119536297763
10,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [8, 8], ""unsharp.weight_main"": 1.5, ""unsharp.weight_blur"": -0.2, ""detail_weight"": 0.2, ""inpaint.dilation_kernel"": 7}",data\train\images\DSC_0149_JPG.rf.89c78ab0d5eaf4b5babaf869d5aac7b4.jpg,43.24064756345726,43.92061336201752
10,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [8, 8], ""unsharp.weight_main"": 1.5, ""unsharp.weight_blur"": -0.2, ""detail_weight"": 0.2, ""inpaint.dilation_kernel"": 7}",data\train\images\DSC_0169_JPG.rf.a0cb151e5e043e264ca7a80d8ab90c29.jpg,53.27840239741565,47.95151348447254
10,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [8, 8], ""unsharp.weight_main"": 1.5, ""unsharp.weight_blur"": -0.2, ""detail_weight"": 0.2, ""inpaint.dilation_kernel"": 7}",data\train\images\DSC_0235_JPG.rf.0e91b0959b7401287795454abd898e2b.jpg,40.55954835478471,55.10276175259398
10,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [8, 8], ""unsharp.weight_main"": 1.5, ""unsharp.weight_blur"": -0.2, ""detail_weight"": 0.2, ""inpaint.dilation_kernel"": 7}",data\train\images\DSC_0288_JPG.rf.ef503b9935fd9f4fb7a457564fe1e779.jpg,40.28129606707975,42.934781525752186
10,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [8, 8], ""unsharp.weight_main"": 1.5, ""unsharp.weight_blur"": -0.2, ""detail_weight"": 0.2, ""inpaint.dilation_kernel"": 7}",data\train\images\DSC_0291_JPG.rf.abe6fb2abedd1cf64a0d49da05c4499a.jpg,37.21175442357591,55.62961817797779
10,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [8, 8], ""unsharp.weight_main"": 1.5, ""unsharp.weight_blur"": -0.2, ""detail_weight"": 0.2, ""inpaint.dilation_kernel"": 7}",data\train\images\DSC_0199_JPG.rf.a1a35e58dc1ca71ced33159b8f3c70f1.jpg,45.93608869142983,52.46786137116007
10,"{""clahe.clipLimit"": 2.0, ""clahe.tileGridSize"": [8, 8], ""unsharp.weight_main"": 1.5, ""unsharp.weight_blur"": -0.2, ""detail_weight"": 0.2, ""inpaint.dilation_kernel"": 7}",data\train\images\DSC_0142_JPG.rf.8451ab95a7e0ad48de3c9d42abd06cba.jpg,49.70116370499156,59.72715641319425
